ccmifuflfa	0.000175937947655436
ztbegpkoqn	0.000205162335919565
baopvtcmou	0.00302869421164728
xrkwpmegoh	0.000648659262428313
ltcvvviopt	0.00132521169530755
xhlispongq	0.000194946701537336
ehczidtxmj	0.000533560696760178
brdmqyfbem	0.00313694636577175
jvhgqgugku	0.00201859858210467
qwzerlfngv	0.00237687299581408
majlulkgbr	0.000110910693221974
stcxikwcuc	0.00575744604687103
sluovkfspg	0.0047362937801572
hamrhzgspx	0.00177138480333242
hwbwrqjmjy	0.000497793435855202
dfnorkdjtn	0.00312205367436743
nucgpgiohk	0.000164166999802072
qqdkbzocpx	0.00223273363337937
pogvxegkru	0.00218365187731185
dugxevwqxz	0.000294751236885215
qmychbzzwo	0.00079923854276195
zfstrjnwgp	0.00218255530513975
gisjetzjyg	0.00397937623615136
tftynnudzh	0.00222062308559777
ydqzzyljvn	0.000152741878625959
uaaxngonxf	0.000309107384699917
plojultxxp	0.00135564974179389
tttberhrsa	0.00211638137711197
nryduwdvvx	0.000313727483393098
swgpvixres	0.00373971914610506
bfxlnscdve	0.00556064834438505
dbhpvchyph	0.00116320992875507
ookfrurhiv	0.000752012513891372
ykbqzydxmf	0.000797518748457016
ctybcknwys	0.00414043152442098
viqsxxiejr	0.0013677704844386
lfpaurjkhi	0.000142137449947632
hosugsehye	0.00311627425434485
ifmncaxjkj	0.00187567444049065
jkzlhofjjx	0.00158599402352626
ixyxlsqazu	0.00061226123628798
ikwmdzlvou	0.0023663823275694
burdjsqbvq	0.00338122955646975
mzwgikouod	0.00167458994887463
qiokmmepts	0.000292667540214139
eqnoktpnia	0.00190522773041816
zpastcuvar	0.00568980647869193
gbmihoknik	0.000411926322077439
dtuinaydln	0.000172822938992761
marmldbont	0.000197093517621218
zzwmxzbwkh	0.000421736199897642
bhkwtyiven	0.000354153219874784
sxurzzhook	0.00101014018673885
zomypktqzk	0.000273970348658137
poccldlamd	0.00466200647435902
pxspelprlu	0.00912577671340199
aomziwzxlo	0.00253346527570993
bacpnfpwqd	0.00017644127882448
ybohzgkmya	0.000272903434799714
mofkqdufde	0.00283996072723723
yirxbfgvzt	0.000197864756898868
paogcnqwkd	0.00179050137553218
hbafrnnybl	0.000646119583097946
vzslwgegbb	0.00082460238397902
ggbivierhl	0.0016497736401477
ogcpggwstm	0.00349837118766554
gzuxyewwfo	0.00267766870865372
kkpiraxzdg	0.00338301573517178
mnueurgkva	0.00135416356301111
qzapnbxtug	0.0016370840952303
qihyyimxwv	1.24254104039455e-05
fjjkabamqx	0.000263096400531418
syumioiocd	0.000124227795042798
gpkqqnlxvr	0.00178362844961301
fzpaylwzqm	0.00213497894026868
vzqhqavrfq	0.00403644414633895
hsuhdueviq	0.00194000428564985
oybvfdbdje	0.000470945849037661
lsvvavfesd	0.00302942299268175
njgspscgdm	0.00272344134352949
jtqvmlqgbe	0.00613642340927305
sibuesukbh	0.000904631244694378
jodcqjugjh	0.00120367580629276
nnraelbuxb	0.000313641379563727
sjvqzahsyv	0.00413608795792531
lputuqpiug	0.00190757616146522
heanvvrzfk	0.0118460614729189
sybmlrteos	0.000443742724287355
bboidyfuwj	0.00418424353385241
apbglutosq	0.00335349879436136
plqpytkcuc	0.00226261220609383
unrqegiyiy	0.000888089108834063
xptzjgdvwc	0.00107431651890965
wxrtzqotis	0.00135980978539808
blhaxbexdc	0.00190645978263417
qzjlsghfis	0.000505451731444988
iulnbpaykd	0.00217118599431674
cbalzufsho	0.00328364914833554
hpigfnbmdd	0.00157407549825966
yedflznsdc	0.000232485243793355
gkklvrbvvs	0.00792331092172523
azbppzrsnj	0.00233996405293762
kwfsvcfewk	0.00285600719987941
wtneowbevz	0.000285400561307718
rduulruaub	0.00160971836302909
nfdnwrcifb	0.00315229730109296
lvhscnnwsf	0.00179419440093012
ihsmyfhulv	0.00170749984850579
bxnljwgwdi	9.50857452604132e-05
desgbcbyzo	0.00225432117457414
udrcsmbbyi	0.000592226898877345
hhsfkngjta	0.00537214678245093
xetjmxgscv	0.00050843815957085
sunwddbjad	0.00135665826309916
bnmaoiurex	0.000786612910667002
myflanhloc	0.00218394010060819
wfnjexkkxy	0.002462959698919
unmubtoajg	0.00143335247226565
fhwksdwhrt	0.000195452633592131
wsbqmqncfv	0.00478472546291694
zvnteiynyq	0.00179443837736829
kpmrqyamxa	0.00303300165758161
wbtwgpitlx	0.00374179303490132
yrduykqcpt	0.00924570091566483
fptseuzxpl	0.000520228693154392
hiqwjqumfa	0.000331228374688194
yobfefeiqe	0.00129487462120377
jfwocghjma	0.00124847737720755
fvebqzlyid	0.00633888523149274
tanlabawjp	0.00040488377464329
przytxunec	0.00209244808468228
dppqwbjoke	0.00074744553229695
xsqxyekpup	0.00265790721038305
lxcrlmlsed	0.000770885527775283
cezfbxpoob	0.00432115070970259
odhejtzyps	0.00159243882976178
xdmqrplxol	0.000974690927515457
crcgpqzbti	0.000185955961759448
drqifjdzbi	0.000852230389622637
ofiugpnmij	0.00393517291984991
aapmsyzaaz	0.00475040353640543
neheuuvziy	0.00539113158666797
qcsssszptt	0.00143689805670571
uftcpadwra	0.000773510912522733
fuykilcmns	0.00187938529071128
opqnjpndns	0.0018829908048759
wkhcgantlk	0.00396164784742162
rnfbawpemf	0.00148566619969315
lkuqrxltxn	0.00113058164638314
jfznoupvuq	0.00368344125053806
zdaorlizrz	0.00343188307465482
wglsuenjnd	0.000319865666296877
llzzqufyty	0.000825221833655646
birbnrgdcv	0.000122771593313
evoaqedcsw	0.00213069789789219
hpuoogmmlm	2.81304897928762e-05
camzdopxqu	0.000584480487645762
knvuwbzkmc	0.00172293100749678
byjpvarqcg	0.00144665581665857
dfzaagzqda	0.00013325943750738
nljtaobqjk	0.000770869752922871
bdpynwcebh	0.000582343514038048
ymauffndwq	2.30325570629352e-05
xzibzuuius	0.00235896187796596
qstqxdskzf	0.00188726138589416
joraybcobj	0.00485395627324251
ibyttuwhdr	0.000424872779519531
moxjqezqxj	0.000373267542155597
keyeoexdzc	0.00533721863946476
nuqlvixohb	0.00439569564513203
qfmquayysl	4.25320382789371e-05
ulcsrrylxo	0.00221769491520079
wwmrkuvbdt	0.000647069014165039
upydgvelgt	0.00107625987379381
gxfrdynqku	0.005886150029691
wiczzjdden	0.000509052508146103
zjulwuzsdr	0.00470201542606579
lsxqlwribn	0.000327029171436609
dgkpovdbzk	0.00243723086966532
orgfvuvxic	0.000564241911579138
pwiksrbjde	0.00092582889359112
lnbniodlip	0.00100351325738862
evvvotsvno	0.00343299951929386
cjtmmaxyyf	0.0048101687703284
akontqtslk	0.00017744107471773
bmmzwjocac	0.00521190607829112
seyikyxecq	0.000278337292608367
cisvscwyig	0.000988983841859552
omtafqbkow	0.00193457932438655
oyvtqakmnx	0.00139735644129986
qctbuxwlez	0.0014008276072637
mteyennfjl	0.00297081182475287
qpifcqxsgb	0.000139406912016969
naiurjjdwd	5.3906472234779e-05
zrdfgsijft	0.00302110195193968
asoputtyjp	0.00030149560802797
kozlddkefn	0.00532523746668812
svzzhmicyk	0.00246188106788928
eyqyofthhm	0.00729564450531059
rzlklbmltd	0.00468990295120046
fqbdityfpf	0.00480976180515144
lnnakjswpc	0.00272909741685387
vexllilczr	3.46845881485216e-06
erishygxkm	0.00180636741582517
tkedtzhbbo	0.00345153749029301
jouxpggpzv	0.00145305382737608
deoymyvzuk	0.00254103426399467
ovnaujgjqv	0.00334743705908062
gxqdstiibc	0.000277429132828172
nvpwqsoiol	1.12096931147213e-05
wiadhepbme	0.0040587697288869
pzmbbbhipe	0.00273856539095683
vqfmvoewhs	0.000187020097537816
bbqqhavlvu	0.000260265457652877
ylibdplpyk	0.0110075892437222
azonrwembr	0.00249001359815972
wqebzdimev	0.00221885281813334
evkzfawvfq	0.00640837527350315
xmovlaoiyl	0.00153721926811666
afcxdivcvh	0.000705894820828107
hfxjquivju	0.000201670979715059
jnrxkffhbd	0.00211102933977635
tigazhprrz	0.000994175815166846
oefbmtfjqi	0.00279502685359067
imligcwyji	0.00107769750416086
beoqieyszh	0.00329526506591898
oqgltejluu	0.000938456349210568
yxfgcpapzs	0.00465136414869165
hjmuhupube	0.00278367566527194
tuhxzommps	0.00229707903026159
bgglamztgj	0.00472305524483049
grvlmfylah	0.000574326351062984
sjdjdjftxg	0.00189456072941457
mqrvwijlos	0.00255814511812029
rokksxpvkr	0.00173662386707517
iciwouuixq	0.00409797252120184
bqvrpvqkcb	0.00098611726981252
rwomlyotaz	0.000433618199888613
lrxjbhuxuw	0.00123216306922802
hpugdjdphf	0.000134700328951875
tazdxusoqq	0.000782346916222702
dqxvoklhpq	0.000158082182702446
teeeqdeupy	0.00102329223552532
yiyagpyoro	0.00251443579293219
ipxwkhiphx	0.00199046685227498
rkvndouwlh	0.000708541632428848
swohopeoqq	0.000387748210373677
nzhhwcnntg	0.0024318982577716
sibuqmgnzx	0.00628673602795065
sjuyilznwt	0.000638508536224477
nvwoutpskb	0.00146571050018948
pcmffdcxce	0.000277014480015752
ksygnypdty	0.000522958597373497
mazxoldgrp	0.000739218824432761
izjvbtrfvy	0.00447737920112034
klhpgxyqjd	0.00136803323943227
rkjrgtyqli	0.00306643561773807
grruwkdfmw	0.000911575915092795
rwpzvzyosd	0.00334420644769523
zwyvxsuecl	0.000565272070883273
ecpyltpgob	0.000268108891358581
gtbofrvpqt	0.0014302548373837
bttcfyelft	0.00175500695290664
kajqamqamt	0.00197741151753184
mdsrunrjug	0.000404813998387518
fxwoqmgkqt	0.000107775584528127
ojkaebicmk	0.00323564247317276
kncmtnpeog	0.00617856010270294
abwdnkynim	0.00282731941578222
dcararztlh	0.000466937674947685
ggnlxgekuq	0.00391779261444834
kpppyueyxl	0.000446723242542159
yacsnqptjk	0.00162699616887951
takuborwpp	0.00303506348234772
igijrojueh	0.000873593359079306
eygufrtnne	0.000589951661285782
uboxqoukas	0.00608083411114135
yreudflydx	0.00425711039478621
cneutyslxl	0.00217087006803529
tczeojvdmo	0.00320686349321582
oucgtcgwvw	0.00104848112776849
madczmgpor	0.00055393173883048
yaobmifajy	0.00328842299441465
cdgigytory	0.000677286522880369
nvrwsiixqc	0.00330146840309055
pbfnejspjt	0.0032217241158515
wxzozwewaj	0.000255096289746248
ihsgrzqgby	0.000799738980027456
eacjxjlyjr	0.00197747112011868
nkdsszhqlc	0.00100275564431769
lztxsloxul	0.00150085838873172
csgdfpndqg	0.00207816869705757
cltztrdixs	0.00564691273728952
ymovwcteqj	3.44606242727902e-06
kfamibaqog	0.000597142849383589
ndvsauuqva	0.0055946069234666
yuxpizfxga	0.00146043116696961
zqhabuptts	0.00196476132113236
ngjauexfzq	0.000182740622838351
qkglxtqftw	0.000404712372898711
bxlzbuyxzx	2.17228595939445e-06
toigxadhbp	0.00112655276847486
vvvwzbpwvg	0.00135706349979993
iigdqecyiw	0.0050226561399309
snortcfkkg	0.00211812616954507
ezssqfkxlv	0.00802457798300062
awpkgipupr	0.00213921515295255
ucvtfemvre	0.000446279262988051
fgxnkaznmv	0.00051937751907249
mqdwiboxrm	0.00224045796572099
audxgmpfyn	0.000540818313906207
fszpyngnle	0.000793060470180758
ezafzseenp	0.00092934135295672
qzqcbnnidc	0.000797453313917488
bvxrysttpy	0.00359184880534359
ggoowpaxnz	0.000757674666317049
oonzcymdbv	0.000605174042058138
ytedmvourx	0.000752812094542525
kxhlakdlek	0.00289275502756771
rqmlvotttp	0.000216252373039989
qnapxwibzo	0.000381638890130394
otncjsgbru	0.00169069082217361
khbzhknyaz	0.000868429952782695
eupjyejvie	0.00428792044239896
atjrkudged	0.00237589113150853
zpvnxrxyna	0.00171863359404093
xbwteovwla	0.000527033901245275
ivysylihac	0.00593287862630162
towicywwho	0.000343523645862682
klcjjngnev	0.00249845796657586
rymdktsris	8.97052444668903e-05
lwtiriatgh	4.94108104875056e-05
aqrkyihpdt	8.96793545113784e-05
lkzzbjqbai	0.0034214502577932
lngotnfmzl	0.00121086339326817
pfquqxpndx	0.000267434838158825
iohrqbxejz	0.000209627596504345
gggntgxiwm	0.00450838246645183
jpivmwutav	0.000727035265132376
nhdcqikupa	0.00212679018057769
ciguuqlnjr	0.000731428256133217
eztepijxbe	0.00233861736636705
zqocadowbd	0.000195470445748582
cqadlvnirc	0.00255279302359995
rnyykrauvy	0.00307811457272756
gsqpiipslx	0.00117294694563612
jqsmtntroq	0.00409090750556046
rxifhygpog	0.00472644686336262
cmwurpaeeg	0.00118248168602826
rkklafplbn	0.001978924483947
ttompewobg	0.000705366994209156
kclrggzpnn	0.0014637115905586
mcroyhpmns	0.00203771196485469
ctaugoaftt	0.00363397681305609
zcycpxixrf	0.000181047266961879
datcridhzp	0.00214810237335401
wbvartjdgq	0.00353963706674072
secujtqkkr	0.000319907884440172
jgogtgwfda	0.00103464511463181
yournququx	0.00449809394165118
lgocwjdyhl	0.00385579917640123
flvgozlhyz	0.00188612572531376
qfubnlwakv	3.20079253327696e-06
qbbwyqdqod	0.00116524135397713
kcdzxooqeh	0.00293370730242727
rzwheatpjj	0.00141303592975386
ecwddozfkg	0.000689293734283587
yhsomidemm	0.00147233946000194
dvroiolhip	0.00224520314417446
invwxddoeu	0.000831009791750356
zccgsxcngf	0.00117086503818639
oqsrqlhlwl	0.000558938326759359
xgautgzmuu	0.00871621950814885
vjmassmcqw	0.000679145273607931
tspgyoevnl	0.000310707021070958
qgomrxpgug	0.00250538678372541
bpqnaeayoh	0.00208171963344901
trrobkeyfa	0.000938977183127904
olnpvaabsi	0.000267314740684307
zvkvcklpmp	0.000495967904370553
kulrabvqov	0.000663024335014739
awoqkkaqfm	0.000371877585059523
ehzynpsizt	0.00288583000532706
ecacstfnhp	0.00181103971285084
iayleojagy	0.000840095866928254
vskupyufoj	0.000920054920408062
oqqezqrslb	0.000410989156718316
egjjmkgcea	0.000245876364563909
hxoewspjwv	0.000150932031367715
mnxoqiuzlz	0.000283252639738574
pxstwaknst	0.00138196579487417
ftlieepkbv	0.00474926108800364
hkchiuwmhl	0.000239282210018218
zxozcebhax	0.001393418598481
kmubbndajx	0.00338998060858032
pcmqixjajt	0.00313435491560039
hnyjtspvoj	0.000775612414850167
suyqmlzuyb	0.00135225564893489
inkfbqdeon	0.0026181411649772
flgxpsebra	0.0017258614419054
sfsraxycaj	0.000480595514331027
wpvhmvkhxk	2.0231036833264e-05
tlaqjlqaew	0.00288146676662512
ofgcudkrix	0.00191138892935756
